TractFIPS,tract,usps_zip_pref_state,usps_zip_pref_city,StateAbbr,PlaceName
31109010202,31109010202.0,NE,GARLAND,NE,Lincoln
31109010202,31109010202.0,NE,MALCOLM,NE,Lincoln
31109010202,31109010202.0,NE,PLEASANT DALE,NE,Lincoln
31109010202,31109010202.0,NE,RAYMOND,NE,Lincoln
31109010202,31109010202.0,NE,LINCOLN,NE,Lincoln
31109010202,31109010202.0,NE,LINCOLN,NE,Lincoln
31109010202,31109010202.0,NE,LINCOLN,NE,Lincoln
31109010202,31109010202.0,NE,LINCOLN,NE,Lincoln
31055007303,31055007303.0,NE,OMAHA,NE,Omaha
31055007303,31055007303.0,NE,OMAHA,NE,Omaha
31055007303,31055007303.0,NE,OMAHA,NE,Omaha
31055007470,31055007470.0,NE,OMAHA,NE,Omaha
31055007472,31055007472.0,NE,OMAHA,NE,Omaha
31055007442,31055007442.0,NE,OMAHA,NE,Omaha
31055007442,31055007442.0,NE,OMAHA,NE,Omaha
31055007442,31055007442.0,NE,OMAHA,NE,Omaha
31055007515,31055007515.0,NE,OMAHA,NE,Omaha
31055007515,31055007515.0,NE,OMAHA,NE,Omaha
31109003604,31109003604.0,NE,DENTON,NE,Lincoln
31109003604,31109003604.0,NE,MARTELL,NE,Lincoln
31109003604,31109003604.0,NE,ROCA,NE,Lincoln
31109003604,31109003604.0,NE,LINCOLN,NE,Lincoln
31109003604,31109003604.0,NE,LINCOLN,NE,Lincoln
31109003604,31109003604.0,NE,LINCOLN,NE,Lincoln
31109003604,31109003604.0,NE,LINCOLN,NE,Lincoln
31109003720,31109003720.0,NE,ROCA,NE,Lincoln
31109003720,31109003720.0,NE,LINCOLN,NE,Lincoln
31109001900,31109001900.0,NE,LINCOLN,NE,Lincoln
31109003500,31109003500.0,NE,LINCOLN,NE,Lincoln
31109983200,31109983200.0,NE,LINCOLN,NE,Lincoln
22071000601,22071000601.0,LA,GRETNA,LA,New Orleans
22071000601,22071000601.0,LA,NEW ORLEANS,LA,New Orleans
22071014300,22071014300.0,LA,NEW ORLEANS,LA,New Orleans
22071014300,22071014300.0,LA,NEW ORLEANS,LA,New Orleans
22071001500,22071001500.0,LA,NEW ORLEANS,LA,New Orleans
22071013600,22071013600.0,LA,NEW ORLEANS,LA,New Orleans
22071000903,22071000903.0,LA,NEW ORLEANS,LA,New Orleans
22071000904,22071000904.0,LA,NEW ORLEANS,LA,New Orleans
22071000701,22071000701.0,LA,NEW ORLEANS,LA,New Orleans
22071000901,22071000901.0,LA,NEW ORLEANS,LA,New Orleans
22071002100,22071002100.0,LA,NEW ORLEANS,LA,New Orleans
22071000902,22071000902.0,LA,NEW ORLEANS,LA,New Orleans
22071013800,22071013800.0,LA,NEW ORLEANS,LA,New Orleans
22071008600,22071008600.0,LA,NEW ORLEANS,LA,New Orleans
22071006900,22071006900.0,LA,NEW ORLEANS,LA,New Orleans
22071001751,22071001751.0,LA,NEW ORLEANS,LA,New Orleans
22071001751,22071001751.0,LA,NEW ORLEANS,LA,New Orleans
22071001751,22071001751.0,LA,NEW ORLEANS,LA,New Orleans
22071001730,22071001730.0,LA,NEW ORLEANS,LA,New Orleans
22071001730,22071001730.0,LA,NEW ORLEANS,LA,New Orleans
22071001734,22071001734.0,LA,NEW ORLEANS,LA,New Orleans
22055001905,22055001905.0,LA,LAFAYETTE,LA,Lafayette
22055001905,22055001905.0,LA,LAFAYETTE,LA,Lafayette
22055001905,22055001905.0,LA,DUSON,LA,Lafayette
22055001905,22055001905.0,LA,MAURICE,LA,Lafayette
22055001903,22055001903.0,LA,LAFAYETTE,LA,Lafayette
22055001903,22055001903.0,LA,DUSON,LA,Lafayette
22055001402,22055001402.0,LA,LAFAYETTE,LA,Lafayette
22055001402,22055001402.0,LA,YOUNGSVILLE,LA,Lafayette
22055001411,22055001411.0,LA,LAFAYETTE,LA,Lafayette
22055001411,22055001411.0,LA,BROUSSARD,LA,Lafayette
22019001700,22019001700.0,LA,LAKE CHARLES,LA,Lake Charles
22019001700,22019001700.0,LA,LAKE CHARLES,LA,Lake Charles
22019001700,22019001700.0,LA,LAKE CHARLES,LA,Lake Charles
22019001700,22019001700.0,LA,IOWA,LA,Lake Charles
22033003201,22033003201.0,LA,BAKER,LA,Baton Rouge
22033003201,22033003201.0,LA,BATON ROUGE,LA,Baton Rouge
22033004011,22033004011.0,LA,BATON ROUGE,LA,Baton Rouge
22033004011,22033004011.0,LA,BATON ROUGE,LA,Baton Rouge
22033004011,22033004011.0,LA,BATON ROUGE,LA,Baton Rouge
22033003507,22033003507.0,LA,BATON ROUGE,LA,Baton Rouge
22017024304,22017024304.0,LA,BETHANY,LA,Shreveport
22017024304,22017024304.0,LA,GREENWOOD,LA,Shreveport
22017024304,22017024304.0,LA,SHREVEPORT,LA,Shreveport
22017024102,22017024102.0,LA,KEITHVILLE,LA,Shreveport
22017024102,22017024102.0,LA,SHREVEPORT,LA,Shreveport
22017024102,22017024102.0,LA,SHREVEPORT,LA,Shreveport
22017025406,22017025406.0,LA,MOORINGSPORT,LA,Shreveport
22017025406,22017025406.0,LA,SHREVEPORT,LA,Shreveport
22015010801,22015010801.0,LA,SHREVEPORT,LA,Shreveport
22015010801,22015010801.0,LA,BOSSIER CITY,LA,Shreveport
22015010801,22015010801.0,LA,BOSSIER CITY,LA,Shreveport
22017024503,22017024503.0,LA,SHREVEPORT,LA,Shreveport
22015010400,22015010400.0,LA,SHREVEPORT,LA,Shreveport
22015010400,22015010400.0,LA,BOSSIER CITY,LA,Shreveport
5119004006,5119004006.0,AR,MABELVALE,AR,Little Rock
5119004006,5119004006.0,AR,LITTLE ROCK,AR,Little Rock
5119000200,5119000200.0,AR,LITTLE ROCK,AR,Little Rock
5119000200,5119000200.0,AR,LITTLE ROCK,AR,Little Rock
5119004007,5119004007.0,AR,LITTLE ROCK,AR,Little Rock
5031000900,5031000900.0,AR,JONESBORO,AR,Jonesboro
5031000900,5031000900.0,AR,JONESBORO,AR,Jonesboro
5031000900,5031000900.0,AR,TRUMANN,AR,Jonesboro
5143011001,5143011001.0,AR,FAYETTEVILLE,AR,Fayetteville
5143011001,5143011001.0,AR,FAYETTEVILLE,AR,Fayetteville
5143011001,5143011001.0,AR,FARMINGTON,AR,Fayetteville
5143011001,5143011001.0,AR,PRAIRIE GROVE,AR,Fayetteville
5143010503,5143010503.0,AR,FAYETTEVILLE,AR,Fayetteville
5143010503,5143010503.0,AR,FAYETTEVILLE,AR,Fayetteville
5143010503,5143010503.0,AR,SPRINGDALE,AR,Fayetteville
5143010102,5143010102.0,AR,FAYETTEVILLE,AR,Springdale
5143010102,5143010102.0,AR,FAYETTEVILLE,AR,Springdale
5143010102,5143010102.0,AR,HINDSVILLE,AR,Springdale
5143010102,5143010102.0,AR,SPRINGDALE,AR,Springdale
5007021311,5007021311.0,AR,BENTONVILLE,AR,Springdale
5007021311,5007021311.0,AR,CAVE SPRINGS,AR,Springdale
5007021311,5007021311.0,AR,LOWELL,AR,Springdale
5007021311,5007021311.0,AR,ROGERS,AR,Springdale
5007021311,5007021311.0,AR,SPRINGDALE,AR,Springdale
5143010101,5143010101.0,AR,HINDSVILLE,AR,Springdale
5143010101,5143010101.0,AR,SPRINGDALE,AR,Springdale
5007021406,5007021406.0,AR,LOWELL,AR,Springdale
5007021406,5007021406.0,AR,ROGERS,AR,Springdale
5007021406,5007021406.0,AR,SPRINGDALE,AR,Springdale
5131010301,5131010301.0,AR,FORT SMITH,AR,Fort Smith
5131010301,5131010301.0,AR,GREENWOOD,AR,Fort Smith
5131010301,5131010301.0,AR,HACKETT,AR,Fort Smith
40109109201,40109109201.0,OK,ARCADIA,OK,Oklahoma City
40109109201,40109109201.0,OK,EDMOND,OK,Oklahoma City
40109109201,40109109201.0,OK,EDMOND,OK,Oklahoma City
40109109201,40109109201.0,OK,JONES,OK,Oklahoma City
40109109202,40109109202.0,OK,ARCADIA,OK,Edmond
40109109202,40109109202.0,OK,ARCADIA,OK,Oklahoma City
40109109202,40109109202.0,OK,JONES,OK,Edmond
40109109202,40109109202.0,OK,JONES,OK,Oklahoma City
40109109202,40109109202.0,OK,LUTHER,OK,Edmond
40109109202,40109109202.0,OK,LUTHER,OK,Oklahoma City
40109106903,40109106903.0,OK,BETHANY,OK,Oklahoma City
40109106903,40109106903.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109106910,40109106910.0,OK,BETHANY,OK,Oklahoma City
40109106910,40109106910.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40017300201,40017300201.0,OK,EL RENO,OK,Oklahoma City
40017300201,40017300201.0,OK,PIEDMONT,OK,Oklahoma City
40017300201,40017300201.0,OK,YUKON,OK,Oklahoma City
40017300201,40017300201.0,OK,OKARCHE,OK,Oklahoma City
40109109001,40109109001.0,OK,HARRAH,OK,Oklahoma City
40109109001,40109109001.0,OK,JONES,OK,Oklahoma City
40109109001,40109109001.0,OK,LUTHER,OK,Oklahoma City
40109108005,40109108005.0,OK,JONES,OK,Oklahoma City
40109108005,40109108005.0,OK,SPENCER,OK,Oklahoma City
40027202203,40027202203.0,OK,NORMAN,OK,Norman
40027202203,40027202203.0,OK,OKLAHOMA CITY,OK,Norman
40027200100,40027200100.0,OK,NORMAN,OK,Norman
40027200100,40027200100.0,OK,NORMAN,OK,Norman
40027202201,40027202201.0,OK,NORMAN,OK,Oklahoma City
40027202201,40027202201.0,OK,NORMAN,OK,Oklahoma City
40027202201,40027202201.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40027202201,40027202201.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40027202201,40027202201.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40027200700,40027200700.0,OK,NORMAN,OK,Norman
40017301001,40017301001.0,OK,YUKON,OK,Oklahoma City
40017301001,40017301001.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40017301001,40017301001.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40017301100,40017301100.0,OK,YUKON,OK,Oklahoma City
40109101600,40109101600.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109102500,40109102500.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109102500,40109102500.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109109100,40109109100.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109109100,40109109100.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109101100,40109101100.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109101100,40109101100.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109101100,40109101100.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109105800,40109105800.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109105800,40109105800.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103400,40109103400.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103400,40109103400.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103500,40109103500.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103500,40109103500.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103602,40109103602.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103602,40109103602.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103602,40109103602.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109104000,40109104000.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103700,40109103700.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103700,40109103700.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109106000,40109106000.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109106000,40109106000.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109106403,40109106403.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109106403,40109106403.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109106403,40109106403.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109100600,40109100600.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109108602,40109108602.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109108602,40109108602.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109108602,40109108602.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109108602,40109108602.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40027202005,40027202005.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40027202005,40027202005.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40027202005,40027202005.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109107303,40109107303.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40109103800,40109103800.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40027202107,40027202107.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40027202107,40027202107.0,OK,OKLAHOMA CITY,OK,Oklahoma City
40031002301,40031002301.0,OK,LAWTON,OK,Lawton
40031002301,40031002301.0,OK,LAWTON,OK,Lawton
40031002301,40031002301.0,OK,CACHE,OK,Lawton
40031002401,40031002401.0,OK,LAWTON,OK,Lawton
40143007520,40143007520.0,OK,BIXBY,OK,Broken Arrow
40143007520,40143007520.0,OK,BROKEN ARROW,OK,Broken Arrow
40145030601,40145030601.0,OK,BIXBY,OK,Broken Arrow
40145030601,40145030601.0,OK,BROKEN ARROW,OK,Broken Arrow
40145030601,40145030601.0,OK,COWETA,OK,Broken Arrow
40145030403,40145030403.0,OK,BROKEN ARROW,OK,Tulsa
40145030403,40145030403.0,OK,CATOOSA,OK,Tulsa
40145030403,40145030403.0,OK,TULSA,OK,Tulsa
40145030403,40145030403.0,OK,TULSA,OK,Tulsa
40145030800,40145030800.0,OK,BROKEN ARROW,OK,Broken Arrow
40145030800,40145030800.0,OK,CATOOSA,OK,Broken Arrow
40145030800,40145030800.0,OK,COWETA,OK,Broken Arrow
40145030511,40145030511.0,OK,BROKEN ARROW,OK,Broken Arrow
40145030506,40145030506.0,OK,BROKEN ARROW,OK,Broken Arrow
40145030505,40145030505.0,OK,BROKEN ARROW,OK,Broken Arrow
40145030402,40145030402.0,OK,BROKEN ARROW,OK,Broken Arrow
40145030402,40145030402.0,OK,CATOOSA,OK,Broken Arrow
40113940005,40113940005.0,OK,SAND SPRINGS,OK,Tulsa
40113940005,40113940005.0,OK,SKIATOOK,OK,Tulsa
40113940005,40113940005.0,OK,SPERRY,OK,Tulsa
40113940005,40113940005.0,OK,TULSA,OK,Tulsa
40113940005,40113940005.0,OK,TULSA,OK,Tulsa
40143009104,40143009104.0,OK,SPERRY,OK,Tulsa
40143011100,40143011100.0,OK,TULSA,OK,Tulsa
40143011100,40143011100.0,OK,TULSA,OK,Tulsa
40143011100,40143011100.0,OK,TULSA,OK,Tulsa
40143011100,40143011100.0,OK,TULSA,OK,Tulsa
40143006600,40143006600.0,OK,TULSA,OK,Tulsa
40143006600,40143006600.0,OK,TULSA,OK,Tulsa
40143002900,40143002900.0,OK,TULSA,OK,Tulsa
40125501003,40125501003.0,OK,SHAWNEE,OK,Oklahoma City
40125501003,40125501003.0,OK,SHAWNEE,OK,Oklahoma City
40125501003,40125501003.0,OK,MCLOUD,OK,Oklahoma City
40125501003,40125501003.0,OK,NEWALLA,OK,Oklahoma City
40125501003,40125501003.0,OK,TECUMSEH,OK,Oklahoma City
48113014002,48113014002.0,TX,CARROLLTON,TX,Carrollton
48113014002,48113014002.0,TX,DALLAS,TX,Carrollton
48121021637,48121021637.0,TX,CARROLLTON,TX,Carrollton
48121021637,48121021637.0,TX,DALLAS,TX,Carrollton
48121021638,48121021638.0,TX,CARROLLTON,TX,Carrollton
48121021638,48121021638.0,TX,DALLAS,TX,Carrollton
48121021627,48121021627.0,TX,CARROLLTON,TX,Carrollton
48121021627,48121021627.0,TX,CARROLLTON,TX,Carrollton
48121021627,48121021627.0,TX,THE COLONY,TX,Carrollton
48121021627,48121021627.0,TX,PLANO,TX,Carrollton
48121021632,48121021632.0,TX,CARROLLTON,TX,Dallas
48121021632,48121021632.0,TX,CARROLLTON,TX,Dallas
48121021632,48121021632.0,TX,DALLAS,TX,Dallas
48121021625,48121021625.0,TX,CARROLLTON,TX,Lewisville
48121021625,48121021625.0,TX,FRISCO,TX,Lewisville
48121021625,48121021625.0,TX,THE COLONY,TX,Lewisville
48121021625,48121021625.0,TX,PLANO,TX,Lewisville
48121021629,48121021629.0,TX,CARROLLTON,TX,Lewisville
48121021629,48121021629.0,TX,THE COLONY,TX,Lewisville
48113014134,48113014134.0,TX,COPPELL,TX,Lewisville
48113014134,48113014134.0,TX,LEWISVILLE,TX,Lewisville
48113020000,48113020000.0,TX,COPPELL,TX,Lewisville
48113020000,48113020000.0,TX,GRAPEVINE,TX,Lewisville
48121021522,48121021522.0,TX,FRISCO,TX,Frisco
48121021522,48121021522.0,TX,FRISCO,TX,Frisco
48113018802,48113018802.0,TX,GARLAND,TX,Garland
48113018802,48113018802.0,TX,GARLAND,TX,Garland
48113018403,48113018403.0,TX,GARLAND,TX,Garland
48113017808,48113017808.0,TX,GARLAND,TX,Garland
48113017808,48113017808.0,TX,MESQUITE,TX,Garland
48113018130,48113018130.0,TX,GARLAND,TX,Garland
48113018130,48113018130.0,TX,MESQUITE,TX,Garland
48113018129,48113018129.0,TX,GARLAND,TX,Mesquite
48113018129,48113018129.0,TX,MESQUITE,TX,Mesquite
48085032011,48085032011.0,TX,GARLAND,TX,Garland
48085032011,48085032011.0,TX,PLANO,TX,Garland
48085032011,48085032011.0,TX,RICHARDSON,TX,Garland
48439113116,48439113116.0,TX,GRAND PRAIRIE,TX,Grand Prairie
48439113116,48439113116.0,TX,ARLINGTON,TX,Grand Prairie
48439113002,48439113002.0,TX,GRAND PRAIRIE,TX,Arlington
48439113002,48439113002.0,TX,GRAND PRAIRIE,TX,Arlington
48439113002,48439113002.0,TX,GRAND PRAIRIE,TX,Arlington
48439113002,48439113002.0,TX,ARLINGTON,TX,Arlington
48439113002,48439113002.0,TX,ARLINGTON,TX,Arlington
48113015900,48113015900.0,TX,GRAND PRAIRIE,TX,Dallas
48113016301,48113016301.0,TX,GRAND PRAIRIE,TX,Dallas
48085030524,48085030524.0,TX,MCKINNEY,TX,Frisco
48085030524,48085030524.0,TX,PROSPER,TX,Frisco
48085031900,48085031900.0,TX,PLANO,TX,Richardson
48085031900,48085031900.0,TX,RICHARDSON,TX,Richardson
48085031900,48085031900.0,TX,RICHARDSON,TX,Richardson
48085031900,48085031900.0,TX,PLANO,TX,Richardson
48085031804,48085031804.0,TX,PLANO,TX,Dallas
48085031804,48085031804.0,TX,RICHARDSON,TX,Dallas
48085031804,48085031804.0,TX,DALLAS,TX,Dallas
48113016523,48113016523.0,TX,CEDAR HILL,TX,Grand Prairie
48257050206,48257050206.0,TX,FORNEY,TX,Mesquite
48257050206,48257050206.0,TX,SEAGOVILLE,TX,Mesquite
48113016703,48113016703.0,TX,LANCASTER,TX,Dallas
48113016703,48113016703.0,TX,LANCASTER,TX,Dallas
48113016703,48113016703.0,TX,DALLAS,TX,Dallas
48113017202,48113017202.0,TX,MESQUITE,TX,Mesquite
48113017202,48113017202.0,TX,BALCH SPRINGS,TX,Mesquite
48113017202,48113017202.0,TX,MESQUITE,TX,Mesquite
48113012302,48113012302.0,TX,MESQUITE,TX,Mesquite
48113012302,48113012302.0,TX,DALLAS,TX,Mesquite
48113017900,48113017900.0,TX,MESQUITE,TX,Dallas
48113017900,48113017900.0,TX,DALLAS,TX,Dallas
48113012500,48113012500.0,TX,MESQUITE,TX,Mesquite
48113012500,48113012500.0,TX,DALLAS,TX,Mesquite
48113018001,48113018001.0,TX,MESQUITE,TX,Dallas
48113018001,48113018001.0,TX,DALLAS,TX,Dallas
48113017003,48113017003.0,TX,SEAGOVILLE,TX,Dallas
48113017003,48113017003.0,TX,SEAGOVILLE,TX,Mesquite
48113017003,48113017003.0,TX,MESQUITE,TX,Dallas
48113017003,48113017003.0,TX,MESQUITE,TX,Mesquite
48113017003,48113017003.0,TX,DALLAS,TX,Dallas
48113017003,48113017003.0,TX,DALLAS,TX,Mesquite
48113019900,48113019900.0,TX,DALLAS,TX,Dallas
48113013104,48113013104.0,TX,DALLAS,TX,Dallas
48113013104,48113013104.0,TX,DALLAS,TX,Dallas
48113007826,48113007826.0,TX,DALLAS,TX,Dallas
48203020604,48203020604.0,TX,LONGVIEW,TX,Longview
48203020604,48203020604.0,TX,LONGVIEW,TX,Longview
48203020604,48203020604.0,TX,HALLSVILLE,TX,Longview
48203020604,48203020604.0,TX,MARSHALL,TX,Longview
48203020604,48203020604.0,TX,MARSHALL,TX,Longview
48183010302,48183010302.0,TX,LONGVIEW,TX,Longview
48183010302,48183010302.0,TX,LONGVIEW,TX,Longview
48183010302,48183010302.0,TX,WHITE OAK,TX,Longview
48423001601,48423001601.0,TX,TYLER,TX,Tyler
48423001601,48423001601.0,TX,TYLER,TX,Tyler
48423001601,48423001601.0,TX,TYLER,TX,Tyler
48423001601,48423001601.0,TX,LINDALE,TX,Tyler
48439111545,48439111545.0,TX,ARLINGTON,TX,Arlington
48439111545,48439111545.0,TX,ARLINGTON,TX,Arlington
48439111545,48439111545.0,TX,ARLINGTON,TX,Arlington
48439111301,48439111301.0,TX,BURLESON,TX,Fort Worth
48439111301,48439111301.0,TX,KENNEDALE,TX,Fort Worth
48439111301,48439111301.0,TX,MANSFIELD,TX,Fort Worth
48439111301,48439111301.0,TX,FORT WORTH,TX,Fort Worth
48439111016,48439111016.0,TX,BURLESON,TX,Fort Worth
48439111016,48439111016.0,TX,CROWLEY,TX,Fort Worth
48439111008,48439111008.0,TX,CROWLEY,TX,Fort Worth
48439105006,48439105006.0,TX,FORT WORTH,TX,Fort Worth
48439105006,48439105006.0,TX,FORT WORTH,TX,Fort Worth
48439105006,48439105006.0,TX,FORT WORTH,TX,Fort Worth
48439110500,48439110500.0,TX,FORT WORTH,TX,Fort Worth
48439110401,48439110401.0,TX,FORT WORTH,TX,Fort Worth
48439110401,48439110401.0,TX,FORT WORTH,TX,Fort Worth
48121020506,48121020506.0,TX,DENTON,TX,Denton
48121021409,48121021409.0,TX,DENTON,TX,Denton
48121020205,48121020205.0,TX,AUBREY,TX,Denton
48121020205,48121020205.0,TX,SANGER,TX,Denton
48485011200,48485011200.0,TX,WICHITA FALLS,TX,Wichita Falls
48485011200,48485011200.0,TX,WICHITA FALLS,TX,Wichita Falls
48309001700,48309001700.0,TX,WACO,TX,Waco
48309001600,48309001600.0,TX,WACO,TX,Waco
48451001704,48451001704.0,TX,SAN ANGELO,TX,San Angelo
48451001704,48451001704.0,TX,SAN ANGELO,TX,San Angelo
48451001704,48451001704.0,TX,SAN ANGELO,TX,San Angelo
48451001704,48451001704.0,TX,SAN ANGELO,TX,San Angelo
48201550402,48201550402.0,TX,HOUSTON,TX,Houston
48201550402,48201550402.0,TX,HOUSTON,TX,Houston
48201550402,48201550402.0,TX,HOUSTON,TX,Houston
48201550401,48201550401.0,TX,HOUSTON,TX,Houston
48201550401,48201550401.0,TX,HOUSTON,TX,Houston
48201550401,48201550401.0,TX,HOUSTON,TX,Houston
48201550401,48201550401.0,TX,HOUSTON,TX,Houston
48201551000,48201551000.0,TX,HOUSTON,TX,Houston
48201551000,48201551000.0,TX,HOUSTON,TX,Houston
48201232900,48201232900.0,TX,HOUSTON,TX,Houston
48201232900,48201232900.0,TX,HOUSTON,TX,Houston
48201233101,48201233101.0,TX,HOUSTON,TX,Houston
48201233103,48201233103.0,TX,HOUSTON,TX,Houston
48201252500,48201252500.0,TX,HOUSTON,TX,Houston
48201252500,48201252500.0,TX,CHANNELVIEW,TX,Houston
48201231700,48201231700.0,TX,HOUSTON,TX,Houston
48201231700,48201231700.0,TX,HOUSTON,TX,Houston
48157671800,48157671800.0,TX,HOUSTON,TX,Missouri City
48157671800,48157671800.0,TX,STAFFORD,TX,Missouri City
48157671800,48157671800.0,TX,MISSOURI CITY,TX,Missouri City
48201980100,48201980100.0,TX,HOUSTON,TX,Houston
48201980100,48201980100.0,TX,HOUSTON,TX,Houston
48201980100,48201980100.0,TX,HUMBLE,TX,Houston
48201240400,48201240400.0,TX,HOUSTON,TX,Houston
48201240400,48201240400.0,TX,HOUSTON,TX,Houston
48201240400,48201240400.0,TX,HUMBLE,TX,Houston
48201324000,48201324000.0,TX,HOUSTON,TX,Houston
48201324000,48201324000.0,TX,PASADENA,TX,Houston
48201324000,48201324000.0,TX,PASADENA,TX,Houston
48201222401,48201222401.0,TX,HOUSTON,TX,Houston
48201550500,48201550500.0,TX,HOUSTON,TX,Houston
48201550500,48201550500.0,TX,HOUSTON,TX,Houston
48201222300,48201222300.0,TX,HOUSTON,TX,Houston
48201222300,48201222300.0,TX,HOUSTON,TX,Houston
48201540100,48201540100.0,TX,HOUSTON,TX,Houston
48201540100,48201540100.0,TX,HOUSTON,TX,Houston
48201540100,48201540100.0,TX,HOUSTON,TX,Houston
48201532501,48201532501.0,TX,HOUSTON,TX,Houston
48201532501,48201532501.0,TX,HOUSTON,TX,Houston
48201330800,48201330800.0,TX,HOUSTON,TX,Pearland
48201330800,48201330800.0,TX,HOUSTON,TX,Pearland
48201330800,48201330800.0,TX,HOUSTON,TX,Pearland
48201232403,48201232403.0,TX,HOUSTON,TX,Houston
48201252200,48201252200.0,TX,HOUSTON,TX,Houston
48157670700,48157670700.0,TX,HOUSTON,TX,Missouri City
48157670700,48157670700.0,TX,HOUSTON,TX,Pearland
48157670700,48157670700.0,TX,MISSOURI CITY,TX,Missouri City
48157670700,48157670700.0,TX,MISSOURI CITY,TX,Pearland
48157670700,48157670700.0,TX,MISSOURI CITY,TX,Missouri City
48157670700,48157670700.0,TX,MISSOURI CITY,TX,Pearland
48157670700,48157670700.0,TX,FRESNO,TX,Missouri City
48157670700,48157670700.0,TX,FRESNO,TX,Pearland
48157670700,48157670700.0,TX,PEARLAND,TX,Missouri City
48157670700,48157670700.0,TX,PEARLAND,TX,Pearland
48201341301,48201341301.0,TX,HOUSTON,TX,Pasadena
48201341301,48201341301.0,TX,SEABROOK,TX,Pasadena
48201534003,48201534003.0,TX,HOUSTON,TX,Houston
48201534003,48201534003.0,TX,HOUSTON,TX,Houston
48201551400,48201551400.0,TX,HOUSTON,TX,Houston
48201551400,48201551400.0,TX,HOUSTON,TX,Houston
48201551400,48201551400.0,TX,HOUSTON,TX,Houston
48201551400,48201551400.0,TX,HOUSTON,TX,Houston
48201541001,48201541001.0,TX,HOUSTON,TX,Houston
48201541001,48201541001.0,TX,HOUSTON,TX,Houston
48201552002,48201552002.0,TX,HOUSTON,TX,Houston
48201552101,48201552101.0,TX,HOUSTON,TX,Houston
48201552101,48201552101.0,TX,CYPRESS,TX,Houston
48201553002,48201553002.0,TX,HOUSTON,TX,Houston
48201553001,48201553001.0,TX,HOUSTON,TX,Houston
48201553001,48201553001.0,TX,HOUSTON,TX,Houston
48201552900,48201552900.0,TX,HOUSTON,TX,Houston
48201552800,48201552800.0,TX,HOUSTON,TX,Houston
48201552800,48201552800.0,TX,HOUSTON,TX,Houston
48201550302,48201550302.0,TX,HOUSTON,TX,Houston
48201550302,48201550302.0,TX,HOUSTON,TX,Houston
48201240702,48201240702.0,TX,HOUSTON,TX,Houston
48201240702,48201240702.0,TX,HOUSTON,TX,Houston
48201550301,48201550301.0,TX,HOUSTON,TX,Houston
48201550301,48201550301.0,TX,HOUSTON,TX,Houston
48201240701,48201240701.0,TX,HOUSTON,TX,Houston
48201240701,48201240701.0,TX,HOUSTON,TX,Houston
48201350100,48201350100.0,TX,HOUSTON,TX,Houston
48201350100,48201350100.0,TX,HOUSTON,TX,Houston
48201350100,48201350100.0,TX,FRIENDSWOOD,TX,Houston
48201350100,48201350100.0,TX,PEARLAND,TX,Houston
48201454400,48201454400.0,TX,HOUSTON,TX,Houston
48201454400,48201454400.0,TX,HOUSTON,TX,Houston
