 ZIP Code,Year,AnnualChange (%),HPI,HPI with 1990 base,HPI with 2000 base,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
87506,2017,-2.4,162.08,162.08,120.35,35049010204,SANTA FE,NM,0.210618641,0.059090909,0.014354067,0.20233853
87507,2017,4.69,438.6,235.14,150.07,35049001203,SANTA FE,NM,0.048962285,0.003636364,0.027272727,0.044227388
87507,2017,4.69,438.6,235.14,150.07,35049001302,SANTA FE,NM,0.054719929,0.108636364,0.091919192,0.060793124
87507,2017,4.69,438.6,235.14,150.07,35049001205,SANTA FE,NM,0.089488953,0.059090909,0.038383838,0.084899394
87508,2017,4.32,278.23,219.08,143.47,35049001302,SANTA FE,NM,0,0.00729927,0,0.000313643
88005,2017,2.77,327.69,182.34,140.02,35013001500,LAS CRUCES,NM,0.036913299,0,0.003271538,0.031094443
88005,2017,2.77,327.69,182.34,140.02,35013001103,LAS CRUCES,NM,0.132007823,0.040650407,0.113413304,0.121650188
88005,2017,2.77,327.69,182.34,140.02,35013001102,LAS CRUCES,NM,0.066329857,0.032520325,0.106870229,0.065461984
88007,2017,1.16,206.5,186.27,140.61,35013001500,LAS CRUCES,NM,0.220036997,0.25848564,0.171328671,0.220109689
88007,2017,1.16,206.5,186.27,140.61,35013001303,LAS CRUCES,NM,0.293350209,0.07310705,0.192307692,0.282998172
88007,2017,1.16,206.5,186.27,140.61,35013001102,LAS CRUCES,NM,0.000389446,0.007832898,0,0.000639854
88007,2017,1.16,206.5,186.27,140.61,35013001307,LAS CRUCES,NM,0.075357804,0.036553525,0.090909091,0.07440585
88011,2017,2.51,306.47,166.04,131.01,35013001204,LAS CRUCES,NM,0.127567967,0.010204082,0.031626506,0.117
88012,2017,3.08,183.3,174.71,137.15,35013001307,LAS CRUCES,NM,0.176336746,0.035211268,0.1,0.173455108
88044,2017,3.53,130.18,.,.,35013001103,LA MESA,NM,0.106060606,0,0,0.101449275
88047,2017,-5.8,140.45,.,.,35013001103,MESILLA PARK,NM,0.001388407,0.020618557,0.086956522,0.003227889
89011,2017,14.83,196.87,.,164.83,32003005016,HENDERSON,NV,0.001260883,0.002504174,0,0.001273345
89030,2017,20.72,221.32,.,161.84,32003006001,NORTH LAS VEGAS,NV,0,0.015579357,0.002341007,0.00178992
89052,2017,1.44,193.43,.,166.7,32003002843,HENDERSON,NV,0.087106404,0.020565553,0.059612519,0.082298238
89081,2017,14.83,160.24,.,144.36,32003006001,NORTH LAS VEGAS,NV,0,0.367588933,0.101265823,0.015031373
89101,2017,17.74,208.93,.,160.93,32003000900,LAS VEGAS,NV,0.060066805,0.198006932,0.040930979,0.072279372
89102,2017,9.34,378.28,215.82,175.02,32003000900,LAS VEGAS,NV,0,0.000207426,0,4.12E-05
89104,2017,16.67,407.82,217.71,163.26,32003000900,LAS VEGAS,NV,5.93E-05,0.017790956,0.013959391,0.002949128
89104,2017,16.67,407.82,217.71,163.26,32003001501,LAS VEGAS,NV,0.118749629,0.051148999,0.092639594,0.108773654
89106,2017,8.71,215.5,.,160.47,32003000900,LAS VEGAS,NV,0,0.012639405,0,0.001348136
89115,2017,12.15,192.89,.,147.53,32003007800,LAS VEGAS,NV,0.026917839,0.110161443,0.138427464,0.041438594
89115,2017,12.15,192.89,.,147.53,32003006001,LAS VEGAS,NV,0.129596005,0.113010446,0.030454042,0.121347622
89122,2017,16.76,343.56,194.57,147.98,32003005010,LAS VEGAS,NV,0.103806063,0.211363636,0.185340314,0.109417724
89122,2017,16.76,343.56,194.57,147.98,32003005016,LAS VEGAS,NV,0.116524816,0.302272727,0.07539267,0.11842754
89129,2017,7.79,237.75,207.74,155.12,32003003242,LAS VEGAS,NV,0.032676108,0.001620746,0,0.03093415
89156,2017,11.38,211.59,192.88,151,32003007800,LAS VEGAS,NV,0.000603561,0.049180328,0.001814882,0.001498829
89183,2017,11.69,240.38,.,168.79,32003002843,LAS VEGAS,NV,0.075060965,0,0.142857143,0.075144185
89431,2017,10.67,468.01,242.78,184.29,32031001802,SPARKS,NV,0.008823529,0.000851789,0.012962963,0.007713291
89439,2017,4.87,222.42,.,180.57,32031002302,VERDI,NV,1,1,1,1
89502,2017,12.16,541.15,254.46,185.14,32031980000,RENO,NV,0.00023405,0.334964322,0.118831823,0.066680824
89502,2017,12.16,541.15,254.46,185.14,32031002103,RENO,NV,0.055797407,0.011213048,0.006545821,0.044595456
89506,2017,11.28,431.28,280.91,185.41,32031002618,RENO,NV,0.198154417,0.345794393,0.12962963,0.204481506
89508,2017,10.86,412,276.5,178.86,32031002618,RENO,NV,0.009179575,0.018181818,0.125,0.009969902
89511,2017,5.45,457.53,267.65,184.66,32031001013,RENO,NV,0.17526359,0.014269186,0.05075188,0.149757435
89511,2017,5.45,457.53,267.65,184.66,32031001011,RENO,NV,0.189658438,0.283841111,0.035714286,0.198217676
89511,2017,5.45,457.53,267.65,184.66,32031001010,RENO,NV,0.170402172,0.072888546,0.093984962,0.154925121
89512,2017,10.85,264.79,258.41,183.73,32031001802,RENO,NV,0.102791069,0.02622577,0.084252758,0.096850284
89519,2017,-2.13,257.24,224.94,174.41,32031001013,RENO,NV,0.071988925,0.005128205,0,0.066837497
89521,2017,10.96,529.45,283.42,190.03,32031002103,RENO,NV,0.000224631,0,0,0.00020574
89521,2017,10.96,529.45,283.42,190.03,32031002210,RENO,NV,0.092491717,0.01182266,0.016129032,0.085845078
89523,2017,7.02,286.12,250.07,186.89,32031002302,RENO,NV,0.021767109,0.122302158,0.091703057,0.025621784
90012,2017,7.94,315.09,.,.,6037980010,LOS ANGELES,CA,0.004261736,0.002139037,0.0056,0.003872125
90026,2017,6.61,1524.89,400.05,342.75,6037980010,LOS ANGELES,CA,0.000590914,0.001170275,0.000898876,0.000642143
90045,2017,8.89,1816.91,302.69,275.51,6037703002,LOS ANGELES,CA,0,0.008988112,0.000347102,0.001225866
90056,2017,8.88,483.97,237.97,234.58,6037703002,LOS ANGELES,CA,0.561936013,0.344322344,0.42,0.546706926
90059,2017,10.26,946.5,300.27,246.79,6037541100,LOS ANGELES,CA,0.000994485,0.011864407,0,0.00150779
90220,2017,10.75,899.64,319.52,275.66,6037541100,COMPTON,CA,0.066083151,0.046875,0.043600563,0.063298307
90220,2017,10.75,899.64,319.52,275.66,6037543305,COMPTON,CA,0.076002918,0.251358696,0.035161744,0.090417165
90220,2017,10.75,899.64,319.52,275.66,6037543100,COMPTON,CA,0.116921955,0.023777174,0.049226442,0.10526647
90221,2017,11.08,785.97,308.28,265.56,6037541802,COMPTON,CA,0.008905013,0.001412429,0,0.007716591
90221,2017,11.08,785.97,308.28,265.56,6037542104,COMPTON,CA,0.053759894,0.038841808,0.030942335,0.051139951
90221,2017,11.08,785.97,308.28,265.56,6037542103,COMPTON,CA,0.066292876,0.036016949,0.039381153,0.061943178
90221,2017,11.08,785.97,308.28,265.56,6037541801,COMPTON,CA,0.007668206,0,0,0.006524027
90221,2017,11.08,785.97,308.28,265.56,6037543305,COMPTON,CA,0,0.168079096,0.007032349,0.01704665
90221,2017,11.08,785.97,308.28,265.56,6037542106,COMPTON,CA,0.063077177,0.057909605,0.053445851,0.062083479
90230,2017,7.31,2045,352.37,325.4,6037703002,CULVER CITY,CA,0,0.00056338,0.004109589,0.000253872
90248,2017,13.78,683.72,250.92,261.49,6037543100,GARDENA,CA,0,0.009097801,0,0.003294893
90248,2017,13.78,683.72,250.92,261.49,6037541100,GARDENA,CA,0.001395349,0.027293404,0.014450867,0.011394838
90250,2017,9.18,1382.04,257.55,273.03,6037602301,HAWTHORNE,CA,0.05882526,0.112676056,0.010770169,0.056152001
90262,2017,10.03,886.56,275.14,258.11,6037541801,LYNWOOD,CA,0.074613631,0.016744809,0.051807229,0.068053429
90262,2017,10.03,886.56,275.14,258.11,6037541802,LYNWOOD,CA,0.06378262,0.015405224,0.015662651,0.055752072
90272,2017,.,.,.,.,6037980019,PACIFIC PALISADES,CA,0.002423339,0.0039801,0,0.00247811
90302,2017,14.31,1022.8,312.75,288.27,6037703002,INGLEWOOD,CA,0.008827128,0.001038422,0,0.007190694
90303,2017,13,862.44,303.65,283.02,6037601802,INGLEWOOD,CA,0.000265006,0.035060976,0.002171553,0.002959228
90303,2017,13,862.44,303.65,283.02,6037601700,INGLEWOOD,CA,0.018417914,0.021341463,0.013029316,0.018084174
90304,2017,10.36,770.24,286.04,272.98,6037601501,INGLEWOOD,CA,0.135629846,0.096774194,0.194748359,0.135553834
90304,2017,10.36,770.24,286.04,272.98,6037601802,INGLEWOOD,CA,0.121138935,0.07713885,0.131291028,0.118180812
90304,2017,10.36,770.24,286.04,272.98,6037601700,INGLEWOOD,CA,0.147705606,0.093969144,0.234135667,0.147836671
90601,2017,6.81,1212.81,233.3,228.78,6037501002,WHITTIER,CA,8.67E-05,0.024316109,0.002132196,0.002005646
90606,2017,6.95,1296.96,267.47,253.06,6037501002,WHITTIER,CA,0.158146255,0.070321812,0.033962264,0.147594536
90620,2017,7.59,1383.95,270.22,246.85,6059110201,BUENA PARK,CA,0.166088214,0.147406733,0.225925926,0.166849829
90630,2017,5.29,1252.1,258.09,236.44,6059110201,CYPRESS,CA,0.00100577,0.001139601,0,0.000990753
90680,2017,7.21,872.46,268.59,247.46,6059087902,STANTON,CA,0.076900726,0.039229672,0.096541787,0.073746075
90680,2017,7.21,872.46,268.59,247.46,6059088104,STANTON,CA,0.105472155,0.136233951,0.057636888,0.106271637
90710,2017,5.83,971.97,214.18,223.28,6037980015,HARBOR CITY,CA,0,0.012931034,0.011441648,0.001863301
90712,2017,6.38,1222.48,253.36,239.96,6037571503,LAKEWOOD,CA,0.024756053,0.001006036,0,0.022505933
90717,2017,5.64,979.58,218.69,221.27,6037980015,LOMITA,CA,0,0.001676446,0.001808318,0.000251783
90723,2017,11.26,820.8,259.18,260.24,6037542106,PARAMOUNT,CA,6.31E-05,0,0,5.18E-05
90731,2017,6.56,1085.29,215.25,217,6037980015,SAN PEDRO,CA,0.000161577,0.002967359,0,0.000336576
90731,2017,6.56,1085.29,215.25,217,6037980033,SAN PEDRO,CA,0,0.00098912,0,6.73E-05
90732,2017,6.66,1009.87,218.15,208.43,6037980015,SAN PEDRO,CA,0.018110676,0.002849003,0,0.016656448
90744,2017,7.11,837.06,241.91,249.97,6037980015,WILMINGTON,CA,0.03461564,0.005521811,0.024622716,0.031013741
90744,2017,7.11,837.06,241.91,249.97,6037980014,WILMINGTON,CA,0.004717295,0.143014909,0.003177125,0.018431654
90746,2017,6.03,1090.41,264.01,236.29,6037543100,CARSON,CA,0.021655899,0.178685897,0.095959596,0.043145655
90746,2017,6.03,1090.41,264.01,236.29,6037543305,CARSON,CA,0,0.000801282,0,0.000101999
90755,2017,7.38,422.05,254.93,231.32,6037573403,SIGNAL HILL,CA,0.29972405,0.246328438,0.213836478,0.280058437
90802,2017,11.36,438.21,295.79,321.79,6037980033,LONG BEACH,CA,0,0.049517415,0.00172117,0.004085186
90804,2017,5.79,910.12,244.5,262.88,6037573403,LONG BEACH,CA,0,0.02359882,0.00167364,0.001764965
90805,2017,7.51,1158.71,263.91,266.62,6037543305,LONG BEACH,CA,0.000271205,0,0,0.000240848
90805,2017,7.51,1158.71,263.91,266.62,6037571503,LONG BEACH,CA,0.002847651,0.003895381,0.00937012,0.003281551
90807,2017,5.03,1174.59,253.03,245.88,6037571503,LONG BEACH,CA,0.060601961,0.006659267,0.073239437,0.055857693
90810,2017,7.89,950.37,263.92,260.54,6037575500,LONG BEACH,CA,9.15E-05,0.023469388,0,0.001903251
90810,2017,7.89,950.37,263.92,260.54,6037980014,LONG BEACH,CA,0,0.007142857,0,0.000555115
90810,2017,7.89,950.37,263.92,260.54,6037572800,LONG BEACH,CA,0.06685568,0.060204082,0.073275862,0.066693101
90813,2017,11.69,807.5,274.61,293.06,6037575500,LONG BEACH,CA,0.00121603,0.300557527,0.00305227,0.026544155
90813,2017,11.69,807.5,274.61,293.06,6037980033,LONG BEACH,CA,0,0.050177395,0.000381534,0.004253871
90815,2017,5.76,1413.82,269.45,244.52,6037574700,LONG BEACH,CA,0,0.002843602,0,0.00016757
91001,2017,7.84,1632.76,327.09,280.69,6037460100,ALTADENA,CA,0.173922885,0.072356215,0.131736527,0.169496382
91001,2017,7.84,1632.76,327.09,280.69,6037460401,ALTADENA,CA,0.008526371,0.001855288,0,0.008166774
91006,2017,6.54,1594.58,278.05,267.9,6037431502,ARCADIA,CA,0.084312678,0.048368298,0.005025126,0.073256965
91011,2017,-0.99,1447.05,273.55,238.08,6037460401,LA CANADA FLINTRIDGE,CA,0.00098287,0.009541985,0.016528926,0.001802498
91011,2017,-0.99,1447.05,273.55,238.08,6037300501,LA CANADA FLINTRIDGE,CA,0.00056164,0.005725191,0,0.000901249
91020,2017,5.68,522.36,282.66,254.02,6037300501,MONTROSE,CA,0.075677267,0,0.006960557,0.060338826
91103,2017,8.77,1348.46,355.11,295.25,6037460401,PASADENA,CA,0.013727785,0,0,0.011610116
91107,2017,4.92,1490.07,282.81,260.41,6037460100,PASADENA,CA,0.007547968,0.001896633,0,0.006457243
91214,2017,5.37,1667.74,273.79,256.36,6037300501,LA CRESCENTA,CA,0.100849449,0.222222222,0.137592138,0.109906237
91316,2017,6.28,1600.21,282.62,280.03,6037980024,ENCINO,CA,0.003747897,0.084459459,0.007590133,0.010348326
91321,2017,6.9,1031.05,222.16,211.8,6037920043,NEWHALL,CA,0.00383621,0,0,0.003150685
91343,2017,8.84,1087.72,232.94,246.09,6037980008,NORTH HILLS,CA,0,0.026455026,0.002301496,0.00111246
91350,2017,8.24,960.03,225.24,214.2,6037920032,SANTA CLARITA,CA,0.104066065,0.04375,0.016260163,0.097731018
91387,2017,7.21,761.47,210.5,206.88,6037920043,CANYON COUNTRY,CA,0.175912229,0.183183183,0.033134526,0.164120447
91390,2017,6.78,480.01,185.08,189.41,6037920032,SANTA CLARITA,CA,0.006716418,0.02,0,0.006802721
91406,2017,7.54,1285.42,257.2,272.76,6037980024,VAN NUYS,CA,0,0.003952569,0,0.00046002
91406,2017,7.54,1285.42,257.2,272.76,6037980008,VAN NUYS,CA,0.002767853,0.235357528,0.049284579,0.032285045
91436,2017,2.92,1199.76,248.58,257.89,6037980024,ENCINO,CA,0.003972852,0.002299908,0.008658009,0.003670377
91701,2017,5.78,944.58,238.45,230.64,6071009202,RANCHO CUCAMONGA,CA,0.002497146,0,0,0.002349466
91706,2017,7.61,1337.67,268.69,268.71,6037406901,BALDWIN PARK,CA,0.00495606,0.001333333,0.001672241,0.004333558
91706,2017,7.61,1337.67,268.69,268.71,6037405400,BALDWIN PARK,CA,0,0.000666667,0,8.41E-05
91706,2017,7.61,1337.67,268.69,268.71,6037407001,BALDWIN PARK,CA,0.008277131,0.001,0.012541806,0.007573208
91709,2017,5.69,431.05,253.38,232.88,6071000107,CHINO HILLS,CA,0.027741083,0.134463277,0.064690027,0.034828479
91709,2017,5.69,431.05,253.38,232.88,6071000115,CHINO HILLS,CA,0.114570317,0.102259887,0.14690027,0.114642377
91710,2017,5.99,963.67,248.28,232.93,6071001703,CHINO,CA,0.070878964,0.015269295,0.009821429,0.061703944
91710,2017,5.99,963.67,248.28,232.93,6071000603,CHINO,CA,0.06306233,0.057468073,0.147321429,0.065596722
91710,2017,5.99,963.67,248.28,232.93,6071001704,CHINO,CA,0.003012661,0.000555247,0,0.002595185
91710,2017,5.99,963.67,248.28,232.93,6071000107,CHINO,CA,0.0076945,0.007773459,0,0.007409937
91710,2017,5.99,963.67,248.28,232.93,6071000115,CHINO,CA,4.07E-05,0.012215436,0.004464286,0.001707359
91710,2017,5.99,963.67,248.28,232.93,6071001903,CHINO,CA,0.014981883,0.052748473,0.009821429,0.019429742
91722,2017,7.71,1222.88,263.78,252.03,6037405400,COVINA,CA,0.100137842,0.036525173,0,0.09253601
91723,2017,7.88,944.65,255.66,244.24,6037403600,COVINA,CA,0.104077825,0.042464115,0.089179548,0.092542677
91724,2017,4.67,1109.49,241.05,232.05,6037403600,COVINA,CA,0.130264337,0.256537983,0.075601375,0.137011539
91724,2017,4.67,1109.49,241.05,232.05,6037403500,COVINA,CA,0.042002688,0.00124533,0,0.036458838
91731,2017,10.35,1083.64,284.08,286.7,6037432102,EL MONTE,CA,0,0.00182565,0.002453988,0.000538793
91731,2017,10.35,1083.64,284.08,286.7,6037432902,EL MONTE,CA,0,0.011866728,0.009815951,0.003053161
91731,2017,10.35,1083.64,284.08,286.7,6037431501,EL MONTE,CA,0.024231242,0.008671839,0.004907975,0.019755747
91737,2017,6.99,1053.79,238.29,229.23,6071009202,RANCHO CUCAMONGA,CA,0.003378772,0,0,0.003301457
91739,2017,5.16,470.1,253,233.82,6071009202,RANCHO CUCAMONGA,CA,7.65E-05,0.001236094,0,0.000139548
91744,2017,7.87,1318.58,275.49,269.25,6037408141,LA PUENTE,CA,0.044897121,0.001770956,0.003490401,0.040448612
91744,2017,7.87,1318.58,275.49,269.25,6037406902,LA PUENTE,CA,0.004412746,0.002951594,0.003490401,0.004274683
91746,2017,7,1038.68,264.77,267.16,6037407001,LA PUENTE,CA,0.139994547,0.006955591,0.004048583,0.110135421
91746,2017,7,1038.68,264.77,267.16,6037406901,LA PUENTE,CA,0.110823337,0.076511503,0.12145749,0.104316547
91746,2017,7,1038.68,264.77,267.16,6037406902,LA PUENTE,CA,0.084651036,0.0058855,0.016194332,0.067287347
91752,2017,8.38,879.76,249.1,238.83,6071002204,MIRA LOMA,CA,0,0,0.001396648,7.37E-05
91761,2017,7.6,662.79,242.36,235.57,6071001903,ONTARIO,CA,0.036685492,0.000230627,0.043429216,0.031309787
91762,2017,7.87,1038.3,262.88,252.36,6071001703,ONTARIO,CA,0.021997079,0.004672897,0.023809524,0.020684847
91762,2017,7.87,1038.3,262.88,252.36,6071000603,ONTARIO,CA,0.012458927,0.021495327,0.004535147,0.012666563
91762,2017,7.87,1038.3,262.88,252.36,6071001903,ONTARIO,CA,0.124863089,0.014018692,0.031179138,0.109273319
91762,2017,7.87,1038.3,262.88,252.36,6071001704,ONTARIO,CA,0.062385907,0.03317757,0.065192744,0.060156492
91765,2017,3.93,1246.19,254.62,248.76,6037403321,DIAMOND BAR,CA,0.103695302,0.03322884,0.022435897,0.092783505
91766,2017,6.24,1042.18,258.48,256.13,6037403321,POMONA,CA,0.012511585,0.000538793,0,0.010846855
91768,2017,7.63,1082.12,286.73,262.15,6037403200,POMONA,CA,0,0.084608461,0.032183908,0.010632014
91768,2017,7.63,1082.12,286.73,262.15,6037402404,POMONA,CA,0.013005109,0.04410441,0.036781609,0.01742469
91770,2017,4.38,1527.55,277.58,275.41,6037432902,ROSEMEAD,CA,0.046463604,0.032884903,0.015452539,0.043979715
91780,2017,3.75,1703.63,291.32,287.55,6037431502,TEMPLE CITY,CA,0.038616071,0.016583748,0.054208274,0.037596924
91780,2017,3.75,1703.63,291.32,287.55,6037432102,TEMPLE CITY,CA,0.138616071,0.102819237,0.092724679,0.133706913
91780,2017,3.75,1703.63,291.32,287.55,6037431501,TEMPLE CITY,CA,0.103050595,0.059701493,0.146932953,0.101648531
91784,2017,4.2,910.37,211.05,215.62,6071009202,UPLAND,CA,0.006286219,0.004366812,0.008849558,0.006271976
91789,2017,4.03,1398.44,253.06,250.69,6037403200,WALNUT,CA,0,0.064159292,0.082666667,0.010949359
91790,2017,5.85,1451.06,258.65,253.34,6037406901,WEST COVINA,CA,0.015025162,0.000657895,0,0.013109433
91790,2017,5.85,1451.06,258.65,253.34,6037406902,WEST COVINA,CA,0.014521927,0.009210526,0.003395586,0.01360884
91790,2017,5.85,1451.06,258.65,253.34,6037405400,WEST COVINA,CA,0,0.001973684,0,0.000187278
91791,2017,6.53,1163.37,246.44,240.61,6037403500,WEST COVINA,CA,0.027539578,0.00750268,0.016129032,0.025922308
91791,2017,6.53,1163.37,246.44,240.61,6037403600,WEST COVINA,CA,0.032156992,0.099678457,0.052419355,0.037268014
91792,2017,6.34,1070.66,253.22,253.71,6037408141,WEST COVINA,CA,0.027850762,0.060773481,0.012482663,0.027929798
91902,2017,5.23,892.86,236.63,197.01,6073003207,BONITA,CA,0.350865836,0.204334365,0.573913043,0.347589542
91911,2017,7.52,957.83,286.41,221.09,6073010103,CHULA VISTA,CA,0.003336401,0.018486223,0.003108348,0.004712294
91932,2017,11.74,1016.72,337.98,250.46,6073010103,IMPERIAL BEACH,CA,0.000588005,0,0.001079914,0.000605432
91941,2017,6.47,1043.65,264.49,201.66,6073015403,LA MESA,CA,0.001608702,0,0,0.001471516
92009,2017,6.21,1229.15,278.96,218.7,6073020013,CARLSBAD,CA,0.282919183,0.327706058,0.156428119,0.275113579
92009,2017,6.21,1229.15,278.96,218.7,6073017107,CARLSBAD,CA,0.001625639,0,0,0.001413428
92009,2017,6.21,1229.15,278.96,218.7,6073017110,CARLSBAD,CA,0.024036229,0.002979146,0.012032932,0.022009086
92014,2017,4.74,1603.76,343.58,243.3,6073017306,DEL MAR,CA,0.118054696,0.146159075,0.104166667,0.121763754
92020,2017,5.76,1013.38,263.22,203.11,6073015403,EL CAJON,CA,0.041076751,0.008828723,0.003804348,0.034406589
92020,2017,5.76,1013.38,263.22,203.11,6073016616,EL CAJON,CA,0.011084203,0.006180106,0.006521739,0.010146013
92021,2017,6.59,923.63,265.72,198.24,6073016503,EL CAJON,CA,0.043580095,0.010122536,0.012927757,0.040053359
92021,2017,6.59,923.63,265.72,198.24,6073016809,EL CAJON,CA,0.073030256,0.052210975,0.022053232,0.069400739
92021,2017,6.59,923.63,265.72,198.24,6073016807,EL CAJON,CA,0.047419751,0.005327651,0.009125475,0.042994938
92024,2017,6,1522.89,329.15,246.82,6073017107,ENCINITAS,CA,0.045744197,0.034061459,0.015557476,0.043170203
92024,2017,6,1522.89,329.15,246.82,6073017110,ENCINITAS,CA,0.061401912,0.005183265,0.012964564,0.05335295
92025,2017,7.1,962.58,250.56,203.49,6073020710,ESCONDIDO,CA,0.047259899,0.005259698,0.001861042,0.03773406
92026,2017,6.21,873.27,241.73,201.95,6073019208,ESCONDIDO,CA,0.000957345,0.002358491,0,0.000954966
92026,2017,6.21,873.27,241.73,201.95,6073020309,ESCONDIDO,CA,0.062493352,0.174528302,0.202985075,0.069611982
92027,2017,8.88,1082.63,261.49,214.42,6073020710,ESCONDIDO,CA,0.000966678,0.007727975,0,0.001165748
92029,2017,4.06,737.17,236.41,192.79,6073017110,ESCONDIDO,CA,0.035989079,0.00297442,0,0.028924404
92029,2017,4.06,737.17,236.41,192.79,6073020401,ESCONDIDO,CA,0.132663192,0.002379536,0.004347826,0.10540249
92040,2017,6.8,942.69,268.97,203.65,6073016807,LAKESIDE,CA,0.085791032,0.003827751,0.030655391,0.078979884
92056,2017,8.39,818.34,259.43,218.14,6073019805,OCEANSIDE,CA,0.065507384,0.054735547,0.036874451,0.06339718
92064,2017,7.53,1139.78,295.95,214.09,6073017006,POWAY,CA,0.042963049,0.000935891,0,0.037091019
92065,2017,5.82,863.24,240.79,187.18,6073020710,RAMONA,CA,6.45E-05,0,0,5.84E-05
92069,2017,7.7,821.52,272.91,219.32,6073019208,SAN MARCOS,CA,0.013652297,0.011712214,0.000853242,0.012691147
92069,2017,7.7,821.52,272.91,219.32,6073020309,SAN MARCOS,CA,0.008240576,0.052983826,0.011945392,0.012639135
92071,2017,7.37,913.66,301.16,219.7,6073016616,SANTEE,CA,0.059544252,0.126782077,0.078631453,0.066052349
92075,2017,-2.49,1268.29,329.76,214.43,6073017306,SOLANA BEACH,CA,0.043010753,0.047293447,0.046153846,0.04395827
92078,2017,7.76,633.38,257.25,218.63,6073020019,SAN MARCOS,CA,0.146859702,0.034184139,0.094882729,0.133607952
92078,2017,7.76,633.38,257.25,218.63,6073017110,SAN MARCOS,CA,0.081501927,0.010027347,0.078891258,0.074370914
92078,2017,7.76,633.38,257.25,218.63,6073020013,SAN MARCOS,CA,0.009790647,0.000455789,0,0.008462434
92081,2017,7.48,527.71,243.76,207.21,6073020019,VISTA,CA,0,0.027960526,0.015133877,0.004487449
92081,2017,7.48,527.71,243.76,207.21,6073019805,VISTA,CA,0.013645393,0.063048246,0.037252619,0.0213855
92083,2017,8.84,802.96,272.21,223.99,6073019903,VISTA,CA,7.67E-05,0.000761615,0,0.000132048
92084,2017,6.14,897.59,239.46,206.14,6073019208,VISTA,CA,0.062980124,0.006766917,0.004016064,0.056550679
92084,2017,6.14,897.59,239.46,206.14,6073019903,VISTA,CA,0.086087063,0.130075188,0.058902276,0.088154121
92091,2017,.,.,.,.,6073017306,RANCHO SANTA FE,CA,0.002120891,0,0,0.001958864
92091,2017,.,.,.,.,6073017110,RANCHO SANTA FE,CA,0.257688229,0.075471698,0,0.241919687
92101,2017,22.46,181.7,.,.,6073006200,SAN DIEGO,CA,3.03E-05,0.029522351,0.016949153,0.005805377
92101,2017,22.46,181.7,.,.,6073005500,SAN DIEGO,CA,0,0.000835538,0,0.000142755
92106,2017,6.44,1229.78,300.39,217.71,6073009901,SAN DIEGO,CA,0.002268386,0.022298456,0.016359918,0.005283621
92110,2017,7.39,1146.96,304.69,231.85,6073006200,SAN DIEGO,CA,0,0.001404494,0,0.000232721
92128,2017,12.14,913.51,283.8,223.46,6073017006,SAN DIEGO,CA,0.015130739,0.001458789,0.027268854,0.01552258
92154,2017,7.31,882.95,291.65,232.09,6073010103,SAN DIEGO,CA,0.081706956,0.067223837,0.046250561,0.077552448
92201,2017,7.42,304.56,218.79,185.16,6065045226,INDIO,CA,0.000391662,0.000906208,0.002002002,0.000496467
92201,2017,7.42,304.56,218.79,185.16,6065045215,INDIO,CA,0.013838722,0.001359311,0,0.012258927
92201,2017,7.42,304.56,218.79,185.16,6065045606,INDIO,CA,0.047565168,0.004531038,0.007007007,0.042390682
92236,2017,6.57,233.39,.,204.42,6065045226,COACHELLA,CA,0.117119404,0.031212485,0.027363184,0.108872203
92236,2017,6.57,233.39,.,204.42,6065045606,COACHELLA,CA,0.018363375,0.016806723,0,0.017698437
92253,2017,6.15,438.26,220.55,183.87,6065045606,LA QUINTA,CA,0.075279041,0.031945789,0.02,0.072669086
92253,2017,6.15,438.26,220.55,183.87,6065045215,LA QUINTA,CA,0.137825548,0.248789932,0.1975,0.143230691
92301,2017,13.92,203.53,.,221.07,6071009117,ADELANTO,CA,0.140949555,0.304347826,0.067340067,0.14537684
92307,2017,11.5,471.53,175.72,194.04,6071012101,APPLE VALLEY,CA,0.121271676,0.211209843,0.163782447,0.131102497
92307,2017,11.5,471.53,175.72,194.04,6071009708,APPLE VALLEY,CA,0.000462428,0,0.001236094,0.000490653
92308,2017,10.69,355.63,186.09,197.07,6071009708,APPLE VALLEY,CA,0.132151099,0.023839398,0.036893204,0.122068551
92313,2017,6.94,469.91,232.03,219.14,6071004004,GRAND TERRACE,CA,0.006862133,0,0.002063983,0.005720824
92316,2017,9.53,517.97,253.04,248.37,6071003606,BLOOMINGTON,CA,0.285373879,0.395238095,0.340517241,0.298068351
92316,2017,9.53,517.97,253.04,248.37,6071003403,BLOOMINGTON,CA,0.038012028,0.000952381,0.012931034,0.033580981
92316,2017,9.53,517.97,253.04,248.37,6071004004,BLOOMINGTON,CA,0.08101668,0.12,0.051724138,0.084398217
92316,2017,9.53,517.97,253.04,248.37,6071004003,BLOOMINGTON,CA,0.14943833,0.105714286,0.073275862,0.143140168
92322,2017,10.41,176.78,.,191.33,6071010802,CEDARPINES PARK,CA,1,1,1,1
92324,2017,9.28,512.55,240.35,231.08,6071007302,COLTON,CA,0.021441395,0.003221353,0.003081664,0.018679788
92324,2017,9.28,512.55,240.35,231.08,6071003611,COLTON,CA,0.064734547,0.00138058,0.006933744,0.055473308
